tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls
6.98575E+17,,,2016-02-13 18:30:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Got a view yesterday of the lands we protected in CA. We owe it to our kids to preserve America's natural beauty. https://t.co/8OR9MrupyG,,,,http://twitter.com/POTUS/status/698574908247425024/photo/1
6.97929E+17,,,2016-02-11 23:43:14 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Einstein was right! Congrats to @NSF and @LIGO on detecting gravitational waves - a huge breakthrough in how we understand the universe.,,,,
6.97824E+17,,,2016-02-11 16:48:18 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Way to ace your AP Calc test, Landon! You should come drop some knowledge at the White House Science Fair: https://t.co/hFaAgxVdEE",,,,http://wapo.st/1RpdCk9
6.97186E+17,,,2016-02-09 22:30:32 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just got off the phone with Coach Kubiak. Congrats to Peyton, Von Miller, and that monster @Broncos defense - see you at the White House!",,,,
6.95381E+17,,,2016-02-04 23:00:08 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Just got great news - nearly 13 million Americans signed up this round for private health insurance thanks to the Affordable Care Act.,,,,
6.93842E+17,,,2016-01-31 17:01:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cedrick; way to go on your perfect score! How about you come by the next White House Science Fair? https://t.co/r8TGIJICh7,,,,http://lat.ms/1TphKB4
6.93819E+17,,,2016-01-31 15:30:44 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","If you or someone you care about needs affordable health coverage, head over to https://t.co/A3qPizu4p2. Today's the last day to sign up!",,,,http://Healthcare.gov
6.93117E+17,,,2016-01-29 17:00:33 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",We just took an important step on equal pay. Let's keep at it until every woman &amp; girl gets a fair shot at success: https://t.co/OJAsaK6ImG,,,,http://nyti.ms/23x9PWO
6.91736E+17,,,2016-01-25 21:33:47 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The science couldn't be clearer - we owe it to our kids to do everything we can to combat climate change. https://t.co/497Wkkve58,,,,http://twitter.com/POTUS/status/691735740649050112/photo/1
6.89843E+17,6.89842E+17,1536791610,2016-01-20 16:14:33 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Seven years ago I bet on American workers and the American auto industry. I’d make that bet again any day of the week.,,,,
6.89842E+17,6.89841E+17,1536791610,2016-01-20 16:09:25 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cars and trucks made in the USA are more fuel efficient than ever before – and still the best in the world.,,,,
6.89841E+17,6.89841E+17,1536791610,2016-01-20 16:05:48 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","American automakers have added more than 640,000 jobs since mid-2009 – the strongest job growth on record. https://t.co/kLruJgpZI1",,,,http://twitter.com/POTUS/status/689841261902098432/photo/1
6.89841E+17,6.8984E+17,1536791610,2016-01-20 16:02:49 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In 2009, auto sales hit a 27-year low. Last year, they hit an all-time high. https://t.co/pDc8W8mtb5",,,,https://twitter.com/POTUS/status/689840513852137477/photo/1
6.8984E+17,,,2016-01-20 16:00:47 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Headed to the Detroit Auto Show today to showcase how our auto industry has come roaring back from the financial crisis. Here are the stats:,,,,
6.89101E+17,,,2016-01-18 15:03:32 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Today we honor a man who challenged us to bend the arc of the moral universe toward justice. Let's keep working to realize Dr. King's dream.,,,,
6.87699E+17,,,2016-01-14 18:13:48 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alright everyone, this was a lot of fun. Thanks for the great conversation. i'll be back soon!",,,,
6.87699E+17,6.87698E+17,1536791610,2016-01-14 18:12:39 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",places to start - @GabbyGiffords's https://t.co/ATm1M4iMgU and @Everytown,,,,http://americansforresponsiblesolutions.org
6.87698E+17,,,2016-01-14 18:11:01 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",great - we need well-meaning folks from all stripes to get info on how we can respect 2A and reduce gun violence https://t.co/dZ0vRltrZg,,,,https://twitter.com/drpearcekorb/status/687429380755308544
6.87698E+17,,,2016-01-14 18:08:05 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","the night aca passed; standing on truman balcony with all staff whod made it happen, knowing we'd helped millions. https://t.co/eUr3rZ3UN7",,,,https://twitter.com/nialler4th_lee/status/687669713313349633
6.87697E+17,,,2016-01-14 18:06:10 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",despite court cases like citizens united ill work with orgs/states across US to find new ways 2 reduce $ in politics https://t.co/fuTdewJcyh,,,,https://twitter.com/balau/status/687670118847885312
6.87696E+17,6.87696E+17,1536791610,2016-01-14 18:01:08 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","so we all need to speak out against bias and stereotypes, to protect the freedom of others, and our own as well.",,,,
6.87696E+17,,,2016-01-14 17:59:47 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",overwhelming majority of americans understand of diversity and religious pluralism is one of our greatest strengths  https://t.co/AM1JLoA1TI,,,,https://twitter.com/marcplummer1998/status/687655494098407425
6.87695E+17,,,2016-01-14 17:57:48 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","health care inflation lowest in decades since ACA passed; problem is more costs passed to workers thru copays, etc. https://t.co/ElBcrjxa6L",,,,https://twitter.com/shirleyp_2009/status/687660738752544768
6.87695E+17,,,2016-01-14 17:55:54 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","love em all, but as a bulls fan got to go with mj. in baton rouge, just met lsu freshman ben simmons - will be great https://t.co/Du1gflVYp4",,,,https://twitter.com/kool_ant/status/687671251112861696
6.87694E+17,,,2016-01-14 17:54:23 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","new power plant rule reduces biggest source of CO2; now we need to invest in clean energy tech, energy efficiency. https://t.co/gQg3FEHXxo",,,,https://twitter.com/Brentrou/status/687663122832846852
6.87694E+17,,,2016-01-14 17:51:30 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",new LA gov edwards just expanded medicaid; gets 1000s coverage &amp; helps the state budget. more states need to follow  https://t.co/08mDX2H4Pt,,,,https://twitter.com/1time4bryant/status/687674876069453824
6.87693E+17,,,2016-01-14 17:48:10 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Expanded pell grants, capped loan repayments at 10% income, but now want to also make 2 yrs community college free. https://t.co/RS9XFDpp9c",,,,https://twitter.com/SydAlexisss/status/687662507348127744
6.87692E+17,,,2016-01-14 17:45:28 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Before I start, wanted to share this. Liberia is now Ebola-free. Great example of what we can achieve when we lead. https://t.co/qjVcwg8tIi",,,,http://twitter.com/POTUS/status/687692019372707840/photo/1
6.87692E+17,,,2016-01-14 17:45:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hey everyone! Ready to answer your questions here at McKinley High School in Baton Rouge. Let's do this. #AskPOTUS https://t.co/jA1MEbwcxg,,,,http://twitter.com/POTUS/status/687691919065915392/video/1
6.8765E+17,,,2016-01-14 14:59:24 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Looking forward to hearing your ideas about what we can accomplish this year &amp; beyond. I'll answer your questions on #AskPOTUS at 12:30p ET.,,,,
6.87082E+17,,,2016-01-13 01:20:19 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm treating this last State of the Union just like my first - because I'm still just as hungry. I hope you tune in, because it's for you.",,,,
6.87046E+17,,,2016-01-12 22:58:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So proud of you, Scott. How long is the delay up there? See you when you get back!  https://t.co/doBpaDeZXq",,,,https://twitter.com/stationcdrkelly/status/687023415606165504
6.84862E+17,,,2016-01-06 22:21:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","About time, Denis! Welcome. Let me know if you need any pointers. https://t.co/WullueHj28",,,,https://twitter.com/denis44/status/684858419174617088
6.84159E+17,6.84158E+17,1536791610,2016-01-04 23:46:28 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The gun lobby may be holding Congress hostage, but they can't hold America hostage. We can't accept this carnage in our communities.",,,,
6.84158E+17,6.84156E+17,1536791610,2016-01-04 23:41:25 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",What's often ignored in this debate is that a majority of gun owners agree with commonsense steps to save lives.,,,,
6.84156E+17,6.84156E+17,1536791610,2016-01-04 23:36:16 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We will keep guns out of the wrong hands, enforce our guns laws, and ensure those with serious mental illnesses get treatment.",,,,
6.84156E+17,6.84155E+17,1536791610,2016-01-04 23:32:45 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tomorrow, I'm taking action to reduce gun violence and save lives - protecting the Second Amendment and our kids. https://t.co/vNqXEhaC9M",,,,https://twitter.com/POTUS/status/684155537433309184/photo/1
6.84155E+17,6.84154E+17,1536791610,2016-01-04 23:29:11 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Guns now kill as many people as cars in almost half of the U.S. We can't stop every act of violence, but we can save lives if we act.",,,,
6.84154E+17,,,2016-01-04 23:26:21 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Each year, more than 30,000 American lives are cut short by guns - two-thirds coming from suicides. Too many Americans have lost loved ones.",,,,
6.80464E+17,,,2015-12-25 19:04:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","From the Obama family to yours, Merry Christmas! And a special thank you to all our men and women in uniform this holiday season.",,,,
6.79774E+17,,,2015-12-23 21:21:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I'm proud of the @NBA for taking a stand against gun violence. Sympathy for victims isn't enough – change requires all of us speaking up.,,,,
6.78657E+17,,,2015-12-20 19:22:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zaevion Dobson died saving three friends from getting shot. He was a hero at 15. What's our excuse for not acting? https://t.co/hn98uGsjKZ,,,,http://wpo.st/05Vy0
6.77991E+17,,,2015-12-18 23:18:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @NASA: .@NASA_Hubble found what looks like a cosmic lightsaber in our Milky Way galaxy: https://t.co/vVBSVTpH2L #StarWars https://t.co/P…,6.77567E+17,11348282,2015-12-17 19:10:27 +0000,"http://go.nasa.gov/1PbjXic,http://go.nasa.gov/1PbjXic,https://twitter.com/NASA/status/677566544164073472/photo/1"
6.77223E+17,,,2015-12-16 20:24:12 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congrats on a great career, Abby Wambach. For the goals you’ve scored &amp; the kids you’ve inspired, you’re the GOAT! https://t.co/Kud56ChsBO",,,,https://twitter.com/POTUS/status/677222716303364098/photo/1
6.75812E+17,,,2015-12-12 22:58:54 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The strong Paris agreement on climate means a safer, more secure world for our kids. A perfect example of what American leadership can do.",,,,
6.75063E+17,,,2015-12-10 21:21:21 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The opioid epidemic is destroying lives. We need to put treatment within reach of anyone who needs it. https://t.co/RJfKkield9,,,,https://twitter.com/POTUS/status/675062773307588610/photo/1
6.74736E+17,,,2015-12-09 23:42:45 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Herzlichen Glückwunsch to my friend and Time's Person of the Year, Angela Merkel! Thanks for your moral leadership and strong partnership.",,,,
6.7462E+17,,,2015-12-09 16:03:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","150 years since the abolition of slavery, a turning point in our history. Progress - that's our story.",,,,
6.71366E+17,,,2015-11-30 16:31:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Addressing climate change takes all of us, especially the private sector going all-in on clean energy worldwide. https://t.co/qQ6wCZUR1Z",,,,https://twitter.com/billgates/status/671325937749872640
6.71094E+17,,,2015-11-29 22:31:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good news: the world now adds more clean power capacity each year than dirtier fossil-fuel based power capacity. https://t.co/nrNiwDAKuN,,,,https://twitter.com/POTUS/status/671094262826704896/photo/1
6.70745E+17,,,2015-11-28 23:24:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Enjoyed stopping by Upshur Street Books today. Celebrate Small Business Saturday by supporting a business near you. https://t.co/udTcIhxtOC,,,,https://twitter.com/POTUS/status/670745089975721984/photo/1
6.69924E+17,,,2015-11-26 17:01:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy Thanksgiving, everyone! Today, we give thanks for all of our loved ones and the brave men and women in uniform who serve our country.",,,,
6.67022E+17,6.67021E+17,1536791610,2015-11-18 16:49:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Slamming the door in the face of refugees would betray our deepest values. That's not who we are. And it's not what we're going to do.,,,,
6.67021E+17,6.6702E+17,1536791610,2015-11-18 16:46:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Welcoming the world’s vulnerable who seek the safety of America is not new to us. We've safely welcomed 3 million refugees since 1975.,,,,
6.6702E+17,6.6702E+17,1536791610,2015-11-18 16:44:01 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here, our focus is giving safe haven to the most vulnerable Syrians – women, children, and survivors of torture.",,,,
6.6702E+17,6.67019E+17,1536791610,2015-11-18 16:41:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We will provide refuge to at least 10,000 refugees fleeing violence in Syria over the next year after they pass the highest security checks.",,,,
6.67019E+17,6.67019E+17,1536791610,2015-11-18 16:39:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We also win this fight with our values. America can ensure our own security while welcoming refugees desperately seeking safety from ISIL.,,,,
6.67019E+17,,,2015-11-18 16:37:04 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Protecting the American people is my top priority. With our 65 global partners, we're leading the campaign to degrade and destroy ISIL.",,,,
6.64853E+17,,,2015-11-12 17:13:00 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is an American hero: Capt. Groberg put it all on the line for his team. On his worst day, he gave us his best. https://t.co/WdWAPswJpE",,,,https://twitter.com/POTUS/status/664853410135613440/photo/1
6.64466E+17,,,2015-11-11 15:35:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, we honor the incredible men and women who have served our country. Their sacrifice and selflessness is second to none.",,,,
6.63814E+17,,,2015-11-09 20:20:51 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I just launched my Facebook page with a video on climate change. America will lead on this. The time to act is now. https://t.co/WG5y1FbhIA,,,,http://Facebook.com/POTUS
6.60866E+17,,,2015-11-01 17:10:25 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Every American deserves quality, affordable health care. If you or a friend needs coverage, go to https://t.co/PJ7xIL6FjY and sign up now.",,,,http://HealthCare.gov
6.59775E+17,,,2015-10-29 16:55:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who knew community policing could involve the Nae Nae? Great example of police having fun while keeping us safe: https://t.co/ZGeTDm6OYw,,,,http://wapo.st/1iia2cP
6.59197E+17,,,2015-10-28 02:35:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Good to be home for a night. Even better to see the @chicagobulls start the season off right! #SeeRed,,,,
6.57641E+17,,,2015-10-23 19:33:37 +0000,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Our thoughts are with the Mexican people as they brace for Hurricane Patricia. USAID disaster experts are on the ground and ready to help.,,,,
6.56926E+17,,,2015-10-21 20:13:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Happy Back to the Future Day, @RealMikeFox! Ever think about the fact that we live in the future we dreamed of then? That's heavy, man.",,,,
6.56894E+17,6.56893E+17,1536791610,2015-10-21 18:05:18 +0000,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",So I'm eager to hear from folks in Charleston today on actions we can take to put recovery within reach for anyone who needs it.,,,,
